company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,cash_from_operations_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,roce_percentage,roe_percentage,broad_sector,computed_roce,high_leverage_suppressed
ADANIENT,Mar 2023,1.899012074643249,6.913909361768857,7.328068742246831,1.6096335965628876,2.431846812799194,0.9027590990812441,2167.0,15459.0,17626.0,22.0,363.0,6.0,53200.0,19.02,45.81,31.95,3.3766133053237746,11.6,13.64,Industrials,11.19059489165343,False
ADANIENT,Mar 2024,3.458790097592848,11.799296833677312,8.534650424813185,1.671358378544375,2.7492864983534577,0.6004321671876751,-8455.0,18767.0,10312.0,28.0,363.0,5.0,65310.0,19.02,45.81,31.95,4.197957563197902,11.6,13.64,Industrials,11.996819496867396,False
ADANIENT,TTM,5.948529483633235,13.579185033867326,,,3.7065060240963854,,,,,49.0,363.0,,,19.02,45.81,31.95,1.9828431612110784,11.6,13.64,Industrials,,False
ADANIGREEN,Mar 2017,-9.362549800796813,80.2788844621514,-3.906899418121363,3.6134663341645887,1.4461077844311376,0.08149350649350649,-1483.0,1511.0,28.0,0.0,67.0,0.0,4347.0,34.98,,,-4.39598523747489,96.5,14.7,Energy,8.702702702702702,False
ADANIGREEN,Mar 2018,-9.324324324324325,56.95945945945946,-10.290827740492169,7.355704697986577,1.6032608695652173,0.09421350818002419,-3779.0,4428.0,649.0,-1.0,67.0,0.0,9864.0,34.98,,,-6.506979518878822,96.5,14.7,Energy,7.898259705488621,False
ADANIGREEN,Mar 2019,-23.080660835762874,74.14965986394559,-24.573202276254527,5.764097258147957,1.4264049955396967,0.14040114613180515,-1041.0,2666.0,1625.0,-3.0,67.0,0.0,11142.0,34.98,,,-15.837820655295198,96.5,14.7,Energy,12.22944550669216,False
ADANIGREEN,Mar 2020,-2.6677128285602194,56.88505296194586,-2.8850233347475602,6.307170131523122,1.3457286432160804,0.13835214937038645,-1778.0,3743.0,1965.0,0.0,67.0,0.0,14866.0,34.98,,,-1.8047946713124643,96.5,14.7,Energy,7.774487603785636,False
ADANIGREEN,Mar 2021,5.8258642765685025,71.73495518565942,8.272727272727273,11.004090909090909,1.3476702508960574,0.10888052418792694,-7536.0,9137.0,1601.0,1.0,67.0,0.0,24209.0,34.98,,,4.735824024494568,96.5,14.7,Energy,9.96629936763982,False
ADANIGREEN,Mar 2022,9.526592635885448,68.42002727449834,18.706962509563887,20.211170619739864,1.5357279327474207,0.08706788343454218,-15603.0,18730.0,3127.0,3.0,67.0,0.0,52832.0,34.98,,,9.440207676294627,96.5,14.7,Energy,7.248494030227609,False
ADANIGREEN,Mar 2023,12.512860082304528,63.91460905349794,13.321467688937568,7.423740416210296,1.936447956028856,0.11621754920862665,3408.0,3857.0,7265.0,6.0,67.0,0.0,54223.0,34.98,,,8.650181773483574,96.5,14.7,Energy,9.161831391096593,False
ADANIGREEN,Mar 2024,13.665943600867678,79.3709327548807,12.812690665039659,6.595281675818589,1.713943268078306,0.10467043571055559,-13347.0,21060.0,7713.0,7.0,67.0,0.0,64858.0,34.98,,,8.861101567205965,96.5,14.7,Energy,11.487173994537567,False
ADANIGREEN,TTM,17.881654609534408,75.12520868113522,,,1.8130671506352087,,,,,9.0,67.0,0.0,,34.98,,,5.96055153651147,96.5,14.7,Energy,,False
ADANIPORTS,Mar 2013,45.820519988817445,66.59211629857423,25.633406318423525,1.817328745699093,5.029520295202952,0.17004991680532447,-3757.0,5136.0,1379.0,8.0,265.0,12.0,11620.0,19.58,14.91,14.87,23.874658741348767,12.9,18.1,Industrials,15.132674586432774,False
ADANIPORTS,Mar 2014,36.04554865424431,60.43478260869565,19.86309184255562,1.4807758128921849,3.6888433981576254,0.19572881630668235,-1378.0,2510.0,1132.0,8.0,265.0,12.0,12979.0,19.58,14.91,14.87,18.701456437702202,12.9,18.1,Industrials,16.57468727005151,False
ADANIPORTS,Mar 2015,37.77633289986996,63.42652795838751,21.58848118903855,1.651277287505806,3.90468085106383,0.19175861853999127,572.0,2485.0,3057.0,11.0,265.0,10.0,17776.0,19.58,14.91,14.87,19.852190902482835,12.9,18.1,Industrials,16.075120002802983,False
ADANIPORTS,Mar 2016,40.17442678295119,64.38317625545083,21.147723065531284,1.6543502406516104,4.72153024911032,0.18520255308063047,-1772.0,4153.0,2381.0,14.0,265.0,8.0,22342.0,19.58,14.91,14.87,20.502450800521032,12.9,18.1,Industrials,14.804586157837477,False
ADANIPORTS,Mar 2017,46.23770588932338,64.20191965872733,22.264064817984707,1.2674883030925481,5.784050179211469,0.19458599460444095,1434.0,2629.0,4063.0,19.0,265.0,7.0,22214.0,19.58,14.91,14.87,22.898785567304174,12.9,18.1,Industrials,16.24308002013085,False
ADANIPORTS,Mar 2018,32.588536606906295,63.20763048662016,17.652968473424867,1.0701813136870306,5.067131095630145,0.23972646243092752,1762.0,3846.0,5608.0,18.0,265.0,11.0,22370.0,19.58,14.91,14.87,16.8270771809207,12.9,18.1,Industrials,18.489589351327616,False
ADANIPORTS,Mar 2019,37.02517162471396,60.37528604118994,16.596914492040046,1.1370425077958313,5.693140794223827,0.19401182717408677,1661.0,4368.0,6029.0,19.0,265.0,1.0,27712.0,19.58,14.91,14.87,17.938699314642697,12.9,18.1,Industrials,15.139006220720375,False
ADANIPORTS,Mar 2020,31.8790533142424,50.08843594710688,14.868209136976077,1.1879640177554307,4.036391594054331,0.1917567065587803,6653.0,749.0,7402.0,19.0,265.0,17.0,30242.0,19.58,14.91,14.87,15.646339719259084,12.9,18.1,Industrials,14.138494407439989,False
ADANIPORTS,Mar 2021,40.23107569721115,69.22709163346613,16.586183108307875,1.1778522387569397,4.725055432372505,0.16827116462417205,-6508.0,14064.0,7556.0,25.0,265.0,20.0,35855.0,19.58,14.91,14.87,18.995176656714403,12.9,18.1,Industrials,16.071859539037046,False
ADANIPORTS,Mar 2022,28.93276476429698,55.65745662713943,11.843332297171278,1.1461944955883407,4.465408805031447,0.1741009681881051,4927.0,5493.0,10420.0,23.0,265.0,22.0,47935.0,19.58,14.91,14.87,13.650066009885455,12.9,18.1,Industrials,12.656535496234236,False
ADANIPORTS,Mar 2023,25.85363514291195,52.498561289084975,11.8773271056864,1.1772455881380952,4.771053745239103,0.18524737258246493,-4816.0,16716.0,11900.0,25.0,265.0,20.0,53434.0,19.58,14.91,14.87,12.638736540393607,12.9,18.1,Industrials,11.408275401475365,False
ADANIPORTS,Mar 2024,30.339560480700833,58.36172363445772,15.3548827162833,0.9373223691689719,5.949506037321624,0.22830109659056916,8250.0,6768.0,15018.0,38.0,265.0,16.0,49470.0,19.58,14.91,14.87,15.307581431191567,12.9,18.1,Industrials,15.902511540568032,False
ADANIPORTS,TTM,34.25447386000071,60.348767710860315,,,7.025858741798533,,,,,45.0,265.0,,,19.58,14.91,14.87,11.41815795333357,12.9,18.1,Industrials,,False
